1.0 || 0.8651 | 0.6788 | 0.5896 | 2.329 | 0.2402 | 6.158 | 0.3571 | 0.419 | 0.123 | -0.3239 | 96.12 | -13.66 | -13.66 | 
1.0 || 0.6996 | 0.7318 | 0.7752 | 2.136 | 0.8411 | 4.118 | 0.2319 | 0.1434 | 0.01005 | -0.1755 | 60.15 | 11.97 | 11.97 | 
1.0 || 1.07 | 0.8949 | 0.2765 | 2.875 | 0.01306 | 6.008 | 0.1604 | 0.01892 | 0.01825 | -0.1564 | 201.8 | -4.537 | -4.537 | 
2.0 || 1.313 | 0.1904 | 0.9172 | 2.807 | 4.152 | 9.04 | 2.457 | 10.65 | 4.936 | -4.547 | 181.3 | -20.71 | -20.71 | 
2.0 || 0.4453 | 0.2389 | 0.7683 | 2.49 | 1.087 | 8.486 | 3.002 | 3.583 | 1.173 | 14.72 | 95.16 | -3.455 | -3.455 | 
1.0 || 0.2239 | 0.1387 | 0.9587 | 1.273 | 1.172 | 0.5085 | 0.07578 | -0.01481 | -0.082 | 0.001346 | 19.94 | -1.232 | -1.232 | 
2.0 || 0.137 | 0.009501 | 0.9742 | 0.6006 | 0.2941 | 0.05139 | 0.006701 | -0.0001243 | -0.003634 | 0.0 | 4.0 | -0.0 | -0.0 | 
1.0 || 0.7792 | 0.7642 | 0.7046 | 2.228 | 0.5413 | 3.309 | 0.2203 | 0.1486 | 0.1621 | -0.1153 | 144.7 | -30.01 | -30.01 | 
1.0 || 1.035 | 0.8059 | 0.3992 | 2.761 | 0.05711 | 3.68 | 0.001424 | 9.266e-05 | -9.642e-05 | 4.518e-05 | 160.2 | -13.26 | -13.26 | 
2.0 || 1.432 | 0.3138 | 0.7859 | 2.308 | 1.064 | 5.091 | 0.3953 | 0.3306 | 0.3837 | -0.4529 | 159.1 | -32.43 | -32.43 | 
1.0 || 0.83 | 0.8736 | 0.5058 | 2.69 | 0.1557 | 2.643 | 0.02806 | -0.007237 | 0.002739 | 0.002458 | 189.1 | -10.09 | -10.09 | 
1.0 || 0.8586 | 0.8544 | 0.267 | 2.612 | 0.009318 | 2.693 | 0.1025 | -0.04936 | 0.009834 | 0.02147 | 169.6 | 4.857 | 4.857 | 
2.0 || 1.194 | 0.2284 | 0.9044 | 2.019 | 1.951 | 5.426 | 1.714 | 5.213 | 2.344 | -0.3572 | 132.4 | -25.12 | -25.12 | 
1.0 || 0.8356 | 0.9545 | 0.4322 | 2.56 | 0.06957 | 2.983 | 0.09953 | -0.01443 | -0.02558 | 0.05227 | 162.7 | -16.84 | -16.84 | 
1.0 || 0.9006 | 0.8568 | 0.5386 | 2.647 | 0.2017 | 5.474 | 0.0602 | -0.03369 | 0.02666 | 0.007718 | 176.3 | 21.82 | 21.82 | 
2.0 || 0.2842 | 0.0 | 1.0 | 1.077 | 1.16 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 14.0 | -0.0 | -0.0 | 
2.0 || 1.253 | 0.3498 | 0.8502 | 2.395 | 1.837 | 4.295 | 0.4438 | 0.6005 | 0.5437 | 0.1212 | 167.7 | -38.09 | -38.09 | 
1.0 || 0.9286 | 0.8789 | 0.5337 | 2.508 | 0.1736 | 5.27 | 0.03089 | 0.003286 | 0.001389 | -0.01202 | 133.5 | 18.29 | 18.29 | 
2.0 || 1.342 | 0.2752 | 0.9222 | 2.659 | 3.87 | 6.564 | 1.693 | 5.294 | 3.239 | -1.96 | 173.2 | -45.28 | -45.28 | 
2.0 || 0.2704 | 0.1268 | 0.8449 | 0.6638 | 0.1357 | 0.09743 | 0.003354 | 6.05e-05 | 0.0004003 | 3.899e-06 | 10.25 | -0.7325 | -0.7325 | 
1.0 || 0.8906 | 0.7857 | 0.7651 | 2.212 | 0.8379 | 5.734 | 0.7995 | 1.596 | 0.7318 | -0.6185 | 147.1 | -42.23 | -42.23 | 
2.0 || 0.1217 | 0.01216 | 0.9718 | 0.6064 | 0.2944 | 0.05272 | 0.00625 | -0.0001127 | -0.003319 | -1.273e-05 | 4.0 | 0.2857 | 0.2857 | 
1.0 || 1.142 | 0.6251 | 0.5157 | 2.394 | 0.1347 | 3.959 | 0.01495 | -0.003198 | -0.002033 | 0.00173 | 173.4 | 9.331 | 9.331 | 
2.0 || 1.234 | 0.3212 | 0.8738 | 2.396 | 2.189 | 4.113 | 0.5284 | 0.7787 | 0.7516 | -0.01952 | 174.1 | -6.485 | -6.485 | 
1.0 || 1.332 | 0.6555 | 0.5903 | 2.519 | 0.2823 | 5.692 | 0.06363 | -0.03181 | -0.01061 | -0.02132 | 205.9 | 0.7723 | 0.7723 | 
2.0 || 1.1 | 0.2249 | 0.8867 | 2.052 | 1.767 | 1.263 | 0.08857 | 0.02048 | 0.05426 | 0.02141 | 141.5 | -7.426 | -7.426 | 
1.0 || 1.299 | 0.6073 | 0.5002 | 2.511 | 0.1289 | 4.475 | 0.008395 | -0.001177 | -0.0002952 | 0.001123 | 172.0 | 13.36 | 13.36 | 
2.0 || 1.105 | 0.4045 | 0.8256 | 1.975 | 1.043 | 1.99 | 0.07728 | -0.007652 | -0.02607 | 0.02932 | 154.2 | -2.976 | -2.976 | 
1.0 || 1.001 | 0.4301 | 0.8334 | 2.412 | 1.646 | 0.8476 | 0.06295 | 0.01438 | 0.08013 | -0.002169 | 197.7 | 22.17 | 22.17 | 
2.0 || 1.247 | 0.2339 | 0.9016 | 2.33 | 2.547 | 3.666 | 0.7288 | 1.191 | 1.141 | 0.01509 | 168.2 | -24.9 | -24.9 | 
1.0 || 1.32 | 0.6028 | 0.4891 | 2.532 | 0.1183 | 5.741 | 0.09313 | -0.06705 | -0.01425 | 0.0119 | 176.9 | 0.9292 | 0.9292 | 
2.0 || 1.155 | 0.2409 | 0.8718 | 2.22 | 1.851 | 2.36 | 0.219 | 0.1571 | 0.284 | 0.009975 | 156.7 | -17.46 | -17.46 | 
1.0 || 1.269 | 0.7057 | 0.6289 | 2.535 | 0.3904 | 6.193 | 0.11 | -0.08989 | -0.05305 | 0.01246 | 212.9 | -5.325 | -5.325 | 
2.0 || 1.148 | 0.4259 | 0.7838 | 2.186 | 0.9391 | 2.452 | 0.1753 | 0.1097 | 0.1699 | -0.03436 | 156.9 | -15.37 | -15.37 | 
1.0 || 1.212 | 0.518 | 0.7255 | 2.438 | 0.7579 | 3.616 | 0.06375 | 0.0192 | 0.05281 | -0.02384 | 184.3 | 15.95 | 15.95 | 
2.0 || 1.308 | 0.308 | 0.8983 | 2.471 | 2.794 | 3.008 | 0.405 | 0.3863 | 0.6234 | -0.2248 | 177.2 | -43.26 | -43.26 | 
1.0 || 1.42 | 0.5849 | 0.7059 | 2.89 | 0.9191 | 7.02 | 0.2601 | -0.286 | -0.234 | 0.2043 | 225.8 | -43.8 | -43.8 | 
2.0 || 1.27 | 0.1981 | 0.9185 | 2.251 | 2.698 | 2.681 | 0.9254 | 1.436 | 1.511 | -0.2495 | 160.0 | -35.42 | -35.42 | 
1.0 || 1.181 | 0.599 | 0.5199 | 2.693 | 0.177 | 4.205 | 0.02038 | 0.00535 | -0.005984 | -0.002637 | 190.7 | 10.89 | 10.89 | 
2.0 || 1.269 | 0.1788 | 0.9398 | 2.305 | 3.323 | 2.602 | 0.9599 | 1.514 | 1.749 | -0.09577 | 171.2 | -25.13 | -25.13 | 
1.0 || 1.081 | 0.6536 | 0.5165 | 2.568 | 0.1562 | 6.522 | 0.1207 | 0.009415 | 0.01987 | 0.1066 | 132.2 | -20.1 | -20.1 | 
2.0 || 1.146 | 0.2483 | 0.7939 | 2.188 | 1.014 | 3.22 | 0.1937 | 0.1413 | 0.194 | -0.05881 | 129.9 | -24.34 | -24.34 | 
1.0 || 0.9713 | 0.6378 | 0.5697 | 2.486 | 0.2319 | 4.637 | 0.1229 | -0.01563 | -0.01529 | 0.09149 | 132.2 | -25.23 | -25.23 | 
1.0 || 0.8485 | 0.6905 | 0.8365 | 2.252 | 1.469 | 3.934 | 0.6052 | 0.9017 | 0.6938 | 0.2426 | 75.75 | -48.33 | -48.33 | 
1.0 || 0.9339 | 0.7073 | 0.4746 | 2.366 | 0.09015 | 2.72 | 0.009171 | 2.126e-05 | 0.002386 | -0.001448 | 140.9 | -18.0 | -18.0 | 
1.0 || 0.895 | 0.6082 | 0.7696 | 2.533 | 1.136 | 4.295 | 0.2684 | 0.04061 | 0.1402 | 0.2852 | 78.76 | -34.07 | -34.07 | 
1.0 || 0.8556 | 0.7595 | 0.8933 | 2.741 | 3.31 | 5.193 | 1.58 | 4.061 | 2.701 | 1.999 | 82.09 | -69.58 | -69.58 | 
1.0 || 0.9984 | 0.6889 | 0.7876 | 2.238 | 1.013 | 4.574 | 0.4864 | 0.5332 | 0.3884 | 0.492 | 82.13 | -41.14 | -41.14 | 
1.0 || 0.9285 | 0.5442 | 0.721 | 2.308 | 0.6571 | 4.872 | 0.3152 | 0.2397 | 0.1618 | 0.3084 | 89.56 | -33.25 | -33.25 | 
1.0 || 0.8677 | 0.612 | 0.8443 | 2.548 | 1.992 | 5.97 | 1.14 | 2.356 | 1.257 | 1.815 | 79.91 | -53.13 | -53.13 | 
1.0 || 0.9039 | 0.6235 | 0.8164 | 2.402 | 1.442 | 4.193 | 0.9766 | 1.283 | 0.5688 | 1.503 | 79.2 | -44.93 | -44.93 | 
1.0 || 0.664 | 0.7187 | 0.7173 | 2.227 | 0.5949 | 2.85 | 0.3282 | 0.3137 | 0.2531 | 0.04837 | 97.85 | -36.0 | -36.0 | 
2.0 || 1.266 | 0.2499 | 0.8782 | 2.188 | 1.886 | 4.537 | 1.107 | 2.176 | 1.241 | -1.191 | 126.7 | -42.42 | -42.42 | 
2.0 || 1.447 | 0.2821 | 0.8944 | 2.171 | 2.095 | 6.331 | 1.755 | 5.391 | 2.264 | -2.275 | 153.1 | -47.22 | -47.22 | 
2.0 || 1.354 | 0.3643 | 0.9068 | 2.455 | 2.938 | 9.269 | 2.926 | 14.55 | 4.484 | -4.536 | 156.0 | -67.8 | -67.8 | 
2.0 || 1.204 | 0.2847 | 0.9421 | 2.571 | 4.206 | 7.644 | 3.245 | 15.35 | 5.792 | -5.054 | 136.8 | -59.06 | -59.06 | 
2.0 || 1.134 | 0.3891 | 0.8668 | 2.281 | 1.884 | 4.367 | 0.9351 | 1.313 | 0.8212 | -1.359 | 119.0 | -56.34 | -56.34 | 
2.0 || 3.187 | 0.1879 | 0.9399 | 1.713 | 1.836 | 2.174 | 0.8677 | 1.131 | 1.032 | -0.3759 | 70.39 | -23.93 | -23.93 | 
2.0 || 0.2143 | 0.1636 | 0.8651 | 0.7757 | 0.2152 | 0.1376 | 0.0245 | 0.00134 | 0.01133 | -0.0004752 | 18.0 | -4.889 | -4.889 | 
2.0 || 0.4454 | 0.203 | 0.912 | 0.9778 | 0.4847 | 0.2882 | 0.1012 | 0.01403 | 0.0468 | -0.01008 | 20.65 | -9.29 | -9.29 | 
2.0 || 0.6467 | 0.2677 | 0.866 | 1.589 | 0.9085 | 1.896 | 0.418 | 0.3047 | 0.271 | -0.2136 | 63.92 | -26.62 | -26.62 | 
2.0 || 1.142 | 0.2353 | 0.847 | 2.109 | 1.391 | 3.235 | 0.3925 | 0.2819 | 0.3063 | -0.3408 | 113.8 | -38.43 | -38.43 | 
1.0 || 1.109 | 0.5775 | 0.7148 | 2.789 | 0.9161 | 3.718 | 0.05684 | 0.0009377 | -0.02629 | -0.02611 | 194.8 | -41.17 | -41.17 | 
1.0 || 1.268 | 0.5491 | 0.7758 | 2.825 | 1.479 | 3.644 | 0.1568 | 0.1015 | 0.08645 | -0.0612 | 239.2 | -27.43 | -27.43 | 
1.0 || 1.218 | 0.564 | 0.7597 | 2.981 | 1.462 | 2.202 | 0.05968 | 0.01476 | 0.004579 | -0.01582 | 239.8 | -39.41 | -39.41 | 
1.0 || 1.146 | 0.4836 | 0.7715 | 2.582 | 1.197 | 2.81 | 0.206 | 0.09329 | 0.1054 | -0.1259 | 214.6 | -7.44 | -7.44 | 
1.0 || 1.059 | 0.4922 | 0.8348 | 2.598 | 1.931 | 2.415 | 0.2403 | 0.1441 | 0.1702 | -0.113 | 220.3 | 12.42 | 12.42 | 
1.0 || 1.136 | 0.5919 | 0.7343 | 2.729 | 1.015 | 3.437 | 0.07281 | 0.02938 | 0.05214 | -0.02152 | 222.3 | 2.694 | 2.694 | 
2.0 || 1.103 | 0.3273 | 0.8423 | 2.238 | 1.514 | 2.14 | 0.07257 | 0.02189 | 0.05498 | 0.01841 | 162.2 | -26.1 | -26.1 | 
2.0 || 1.26 | 0.2773 | 0.8281 | 2.219 | 1.34 | 3.042 | 0.1447 | 0.08906 | 0.12 | 0.03593 | 158.4 | -14.63 | -14.63 | 
1.0 || 1.019 | 0.5558 | 0.7712 | 2.745 | 1.35 | 1.374 | 0.07806 | 0.0182 | 0.07744 | 0.01794 | 211.5 | -20.52 | -20.52 | 
2.0 || 1.338 | 0.2999 | 0.7756 | 2.433 | 1.095 | 3.695 | 0.03298 | 0.01135 | 0.03028 | 0.001923 | 168.5 | -26.65 | -26.65 | 
1.0 || 1.021 | 0.6692 | 0.7131 | 2.842 | 0.9382 | 2.962 | 0.1291 | 0.07838 | 0.09599 | 0.01491 | 222.7 | -15.37 | -15.37 | 
1.0 || 1.071 | 0.4912 | 0.8018 | 2.578 | 1.491 | 2.17 | 0.05112 | 0.001318 | 0.0151 | -0.01698 | 224.9 | 12.77 | 12.77 | 
2.0 || 1.026 | 0.253 | 0.8996 | 2.187 | 2.21 | 2.534 | 0.318 | 0.2854 | 0.46 | -0.006073 | 139.1 | -29.6 | -29.6 | 
2.0 || 1.301 | 0.1924 | 0.8953 | 2.147 | 2.063 | 3.806 | 0.9614 | 1.833 | 1.377 | -0.1455 | 155.9 | -25.68 | -25.68 | 
1.0 || 1.085 | 0.461 | 0.8605 | 2.548 | 2.243 | 1.838 | 0.0783 | -0.01231 | -0.0614 | -0.02703 | 220.5 | -1.075 | -1.075 | 
2.0 || 1.27 | 0.1573 | 0.9321 | 2.314 | 3.157 | 3.067 | 0.9253 | 1.558 | 1.618 | 0.03305 | 162.9 | -26.15 | -26.15 | 
2.0 || 0.9668 | 0.3021 | 0.8223 | 2.101 | 1.152 | 1.113 | 0.02351 | -0.001821 | -0.01945 | -0.003339 | 145.9 | -13.16 | -13.16 | 
2.0 || 1.215 | 0.171 | 0.9051 | 2.125 | 2.174 | 1.91 | 0.3282 | 0.2594 | 0.4461 | 0.01458 | 151.2 | -20.94 | -20.94 | 
2.0 || 1.332 | 0.1934 | 0.9456 | 2.537 | 4.205 | 4.78 | 1.817 | 5.343 | 3.726 | -0.3821 | 180.3 | -35.4 | -35.4 | 
2.0 || 1.281 | 0.2048 | 0.892 | 2.152 | 2.022 | 3.06 | 0.6171 | 0.8474 | 0.8505 | 0.03264 | 159.7 | -28.49 | -28.49 | 
1.0 || 0.5593 | 0.3868 | 0.6182 | 1.473 | 0.121 | 1.409 | 0.05376 | 0.00797 | 0.009077 | 0.01247 | 43.28 | -10.26 | -10.26 | 
1.0 || 0.8092 | 0.6796 | 0.6998 | 2.181 | 0.5 | 5.086 | 0.3256 | 0.3714 | 0.2275 | 0.1939 | 84.14 | -28.23 | -28.23 | 
1.0 || 0.89 | 0.6641 | 0.6187 | 2.355 | 0.3109 | 6.144 | 0.3449 | 0.4502 | 0.1798 | 0.2222 | 107.5 | -23.95 | -23.95 | 
1.0 || 0.9277 | 0.6508 | 0.6244 | 2.387 | 0.3341 | 4.76 | 0.03393 | -0.0009497 | 0.003567 | 0.0136 | 132.8 | -32.78 | -32.78 | 
1.0 || 0.7622 | 0.7116 | 0.4429 | 2.121 | 0.0532 | 2.585 | 0.07649 | 0.03255 | 0.01748 | -0.00986 | 113.6 | -12.32 | -12.32 | 
1.0 || 0.8735 | 0.7238 | 0.6612 | 2.542 | 0.5057 | 5.822 | 0.1762 | 0.1082 | 0.09647 | 0.1419 | 123.2 | -34.2 | -34.2 | 
1.0 || 0.8311 | 0.7094 | 0.7173 | 2.42 | 0.7024 | 6.143 | 0.4455 | 0.7194 | 0.3713 | 0.1595 | 97.15 | -34.45 | -34.45 | 
1.0 || 0.789 | 0.7236 | 0.4994 | 2.398 | 0.1167 | 5.034 | 0.06562 | 0.03745 | 0.02217 | 0.004463 | 122.7 | -15.21 | -15.21 | 
1.0 || 0.7752 | 0.6639 | 0.5979 | 2.226 | 0.2347 | 4.345 | 0.3086 | 0.332 | 0.1373 | 0.1323 | 113.3 | -24.71 | -24.71 | 
1.0 || 1.002 | 0.7876 | 0.5477 | 2.428 | 0.1835 | 4.998 | 0.1315 | 0.103 | 0.02897 | 0.02762 | 167.9 | -21.37 | -21.37 | 
2.0 || 0.5626 | 0.1877 | 0.8712 | 1.095 | 0.4486 | 0.6912 | 0.1737 | 0.0564 | 0.107 | -0.02097 | 31.19 | -11.43 | -11.43 | 
2.0 || 1.145 | 0.2392 | 0.8199 | 1.776 | 0.8087 | 2.264 | 0.4547 | 0.4194 | 0.396 | -0.1921 | 109.3 | -20.26 | -20.26 | 
2.0 || 1.441 | 0.1715 | 0.9343 | 2.545 | 3.886 | 8.645 | 3.837 | 21.06 | 6.797 | -6.692 | 166.9 | -40.76 | -40.76 | 
2.0 || 1.381 | 0.2496 | 0.9039 | 2.327 | 2.583 | 7.922 | 2.769 | 12.01 | 3.83 | -4.892 | 140.1 | -46.25 | -46.25 | 
2.0 || 1.428 | 0.2185 | 0.9036 | 2.407 | 2.756 | 7.908 | 2.845 | 12.65 | 4.31 | -4.703 | 161.8 | -37.9 | -37.9 | 
2.0 || 1.483 | 0.2572 | 0.8758 | 2.38 | 2.192 | 6.757 | 1.732 | 5.339 | 2.293 | -2.567 | 155.7 | -45.57 | -45.57 | 
2.0 || 1.382 | 0.2146 | 0.8835 | 2.259 | 2.09 | 5.495 | 1.741 | 4.877 | 2.295 | -2.282 | 147.3 | -36.71 | -36.71 | 
2.0 || 1.392 | 0.2167 | 0.8534 | 2.148 | 1.513 | 4.733 | 1.29 | 2.924 | 1.569 | -1.266 | 149.2 | -25.82 | -25.82 | 
2.0 || 1.237 | 0.1659 | 0.8777 | 1.98 | 1.538 | 3.274 | 0.782 | 1.168 | 0.9682 | -0.4479 | 130.9 | -16.68 | -16.68 | 
2.0 || 1.37 | 0.226 | 0.865 | 2.236 | 1.786 | 4.955 | 1.147 | 2.461 | 1.462 | -1.19 | 148.3 | -27.83 | -27.83 | 
1.0 || 0.7853 | 0.958 | 0.6166 | 2.809 | 0.4347 | 2.958 | 0.3637 | 0.3758 | 0.2384 | 0.03342 | 135.6 | -3.91 | -3.91 | 
1.0 || 0.07885 | 0.02313 | 0.9381 | 0.448 | 0.1239 | 0.04426 | 0.005753 | -9.179e-05 | -0.002025 | -0.0 | 2.0 | -0.0 | -0.0 | 
1.0 || 0.1361 | 0.1759 | 0.9409 | 0.7008 | 0.3098 | 0.08841 | 0.03106 | 0.001281 | 0.009579 | -0.001005 | 4.41 | 3.333 | 3.333 | 
1.0 || 0.3569 | 0.3922 | 0.9642 | 1.566 | 1.85 | 1.316 | 0.3084 | 0.1096 | 0.06155 | 0.1631 | 7.04 | 11.49 | 11.49 | 
1.0 || 0.2468 | 0.3571 | 0.9438 | 1.484 | 1.419 | 1.174 | 0.1466 | -0.05224 | -0.142 | -0.03112 | 6.96 | 8.94 | 8.94 | 
1.0 || 0.1472 | 0.03996 | 0.9676 | 0.7901 | 0.4835 | 0.1125 | 0.0125 | -0.0004234 | -0.008633 | -0.0002007 | 6.667 | -0.3333 | -0.3333 | 
1.0 || 0.1281 | 0.06352 | 0.9813 | 0.7168 | 0.443 | 0.07489 | 0.01395 | 0.0001734 | -0.001852 | -0.0004165 | 5.25 | 1.188 | 1.188 | 
1.0 || 0.1258 | 0.0076 | 0.9853 | 0.5889 | 0.3085 | 0.005771 | 0.0003696 | -2.49e-07 | -0.0001794 | -4.789e-07 | 4.0 | -0.1429 | -0.1429 | 
1.0 || 0.1599 | 0.01924 | 0.9749 | 0.6006 | 0.2957 | 0.02789 | 0.002439 | -1.943e-05 | -0.001324 | -5.178e-06 | 4.0 | -0.1429 | -0.1429 | 
1.0 || 0.06747 | 0.4953 | 0.9966 | 2.349 | 5.37 | 0.4641 | 0.05176 | -0.007822 | -0.1179 | -0.001778 | 0.5344 | -2.339 | -2.339 | 
2.0 || 0.02342 | 0.2734 | 0.9771 | 1.304 | 1.418 | 0.5446 | 0.07208 | -0.01157 | -0.07895 | 0.008371 | 0.8889 | 0.8667 | 0.8667 | 
2.0 || 0.0 | 0.08209 | 1.0 | 0.4861 | 0.2363 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0 | -0.0 | 
2.0 || 0.042 | 0.1528 | 0.994 | 0.8258 | 0.65 | 0.005752 | 0.0009998 | 6.616e-07 | -6.785e-05 | 2.305e-06 | 0.7654 | 2.111 | 2.111 | 
2.0 || 0.03196 | 0.1458 | 0.994 | 0.75 | 0.5361 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.75 | -1.875 | -1.875 | 
2.0 || 0.03188 | 0.1577 | 0.9948 | 0.7324 | 0.5145 | 0.002996 | 0.0005582 | 2.774e-07 | -1.373e-05 | -6.663e-07 | 0.6094 | -1.688 | -1.688 | 
2.0 || 0.01202 | 0.2289 | 0.9936 | 1.093 | 1.136 | 0.07807 | 0.009113 | -0.0002361 | -0.009481 | -5.77e-05 | 0.213 | -0.6923 | -0.6923 | 
2.0 || 0.03211 | 0.1969 | 0.9962 | 0.9497 | 0.8748 | 8.111e-05 | 1.542e-05 | 3.964e-10 | -1.425e-06 | -3.749e-10 | 0.4463 | -1.909 | -1.909 | 
2.0 || 0.01107 | 0.1721 | 0.994 | 0.6855 | 0.448 | 0.00741 | 0.00102 | -5.861e-07 | -0.0003583 | 2.742e-06 | 0.2344 | 0.9375 | 0.9375 | 
2.0 || 0.441 | 0.4622 | 0.8439 | 1.799 | 0.9893 | 3.258 | 0.7678 | 1.019 | 0.7623 | -0.6606 | 44.22 | 20.65 | 20.65 | 
2.0 || 0.3012 | 0.1374 | 0.9498 | 2.066 | 2.883 | 2.754 | 0.3594 | -0.3521 | -0.6102 | -0.06246 | 35.6 | 18.84 | 18.84 | 
1.0 || 0.6677 | 0.6178 | 0.4991 | 2.018 | 0.08243 | 1.074 | 0.006531 | 0.0001365 | -0.001485 | -0.0005296 | 92.74 | -10.81 | -10.81 | 
1.0 || 0.4847 | 0.3084 | 0.5829 | 1.359 | 0.07731 | 0.1143 | 0.01517 | 0.0005417 | 0.004094 | 0.0003252 | 46.63 | 0.5106 | 0.5106 | 
1.0 || 1.092 | 0.7342 | 0.5575 | 3.01 | 0.3067 | 3.505 | 0.02262 | 0.005922 | 0.006961 | 0.002344 | 200.0 | -25.5 | -25.5 | 
1.0 || 0.5079 | 0.4082 | 0.4785 | 1.536 | 0.03942 | 0.6458 | 0.001559 | 4.753e-05 | 0.0002271 | -1.362e-05 | 54.51 | -1.216 | -1.216 | 
1.0 || 0.8901 | 0.2527 | 0.6298 | 1.357 | 0.1127 | 0.3891 | 0.0001841 | -8.755e-07 | 3.893e-06 | 1.29e-06 | 36.49 | -9.195 | -9.195 | 
1.0 || 1.015 | 0.6746 | 0.6018 | 2.918 | 0.4162 | 0.9822 | 0.05745 | 0.01057 | 0.03683 | 0.008627 | 227.9 | -2.79 | -2.79 | 
1.0 || 0.4109 | 0.2421 | 0.7935 | 1.186 | 0.2971 | 0.372 | 0.1006 | 0.005077 | -0.01157 | 0.0188 | 19.93 | 7.419 | 7.419 | 
1.0 || 1.229 | 0.6023 | 0.476 | 2.329 | 0.08856 | 5.465 | 0.06858 | -0.0227 | -0.01841 | -0.03532 | 146.8 | 17.53 | 17.53 | 
1.0 || 1.071 | 0.6807 | 0.4402 | 2.467 | 0.07002 | 5.697 | 0.03738 | 0.006519 | 0.009876 | 0.01597 | 122.4 | 2.451 | 2.451 | 
1.0 || 0.2232 | 0.01213 | 0.9881 | 0.846 | 0.6513 | 0.06933 | 0.008337 | -0.0001966 | -0.006615 | -3.903e-05 | 8.25 | 0.35 | 0.35 | 
2.0 || 0.4895 | 0.2197 | 0.7934 | 1.374 | 0.3982 | 0.4434 | 0.09554 | 0.005912 | 0.05826 | 0.01875 | 38.56 | 7.697 | 7.697 | 
2.0 || 0.7079 | 0.1866 | 0.8347 | 1.324 | 0.5014 | 0.608 | 0.0896 | 0.01678 | 0.05626 | -0.01248 | 53.72 | -6.56 | -6.56 | 
2.0 || 1.158 | 0.3338 | 0.7756 | 2.375 | 1.044 | 3.139 | 0.0862 | 0.04042 | 0.0602 | 0.01942 | 154.4 | -3.911 | -3.911 | 
2.0 || 0.4631 | 0.2017 | 0.745 | 1.128 | 0.1879 | 0.9277 | 0.0005071 | 3.915e-06 | -0.0001514 | -1.028e-05 | 25.69 | 1.072 | 1.072 | 
2.0 || 0.6039 | 0.1427 | 0.8874 | 1.554 | 1.018 | 1.477 | 0.4909 | 0.3496 | 0.469 | -0.2292 | 41.99 | 3.149 | 3.149 | 
2.0 || 0.3504 | 0.1652 | 0.7529 | 0.8985 | 0.1263 | 0.1019 | 0.00586 | 8.972e-05 | 0.002081 | 0.0001116 | 19.83 | 3.971 | 3.971 | 
2.0 || 1.261 | 0.3605 | 0.8561 | 2.185 | 1.597 | 3.046 | 0.3219 | 0.3112 | 0.2948 | 0.06864 | 164.7 | 17.5 | 17.5 | 
2.0 || 0.2703 | 0.1584 | 0.88 | 0.8535 | 0.2908 | 0.03614 | 0.006236 | 7.876e-05 | 0.003114 | -5.059e-05 | 10.33 | -6.18 | -6.18 | 
2.0 || 0.3618 | 0.1313 | 0.6992 | 1.032 | 0.1115 | 0.05927 | 0.02055 | -0.0006956 | 0.003239 | -0.0001738 | 23.02 | -3.094 | -3.094 | 
2.0 || 1.227 | 0.4207 | 0.7267 | 2.295 | 0.6783 | 3.015 | 0.02512 | 0.003061 | -0.0007756 | 0.0062 | 172.7 | 6.338 | 6.338 | 
1.0 || 1.095 | 0.727 | 0.4383 | 2.548 | 0.0733 | 3.204 | 0.03969 | -0.01116 | -0.004808 | 0.008709 | 155.7 | -16.36 | -16.36 | 
1.0 || 1.104 | 0.65 | 0.333 | 2.636 | 0.02394 | 4.558 | 0.06184 | 0.0224 | 0.008534 | -0.024 | 136.9 | -6.324 | -6.324 | 
1.0 || 0.9713 | 0.6762 | 0.5041 | 2.528 | 0.1354 | 6.69 | 0.09881 | 0.07859 | 0.03579 | 0.01668 | 131.0 | -18.59 | -18.59 | 
1.0 || 1.065 | 0.7538 | 0.3146 | 2.967 | 0.02387 | 7.449 | 0.09017 | 0.04671 | 0.01338 | -0.05727 | 184.1 | -8.155 | -8.155 | 
1.0 || 1.218 | 0.628 | 0.5427 | 2.463 | 0.1809 | 10.61 | 0.6166 | 1.53 | 0.2438 | 0.3834 | 118.0 | 6.309 | 6.309 | 
1.0 || 0.3678 | 0.3034 | 0.8877 | 1.58 | 1.055 | 0.9501 | 0.1165 | -0.03633 | -0.0666 | -0.01352 | 35.82 | -9.507 | -9.507 | 
1.0 || 1.232 | 0.5478 | 0.5421 | 2.617 | 0.2032 | 3.881 | 0.01093 | 0.0005645 | -0.004911 | 0.002179 | 168.1 | -5.745 | -5.745 | 
1.0 || 1.135 | 0.666 | 0.2903 | 2.664 | 0.01373 | 5.786 | 0.04756 | 0.02268 | -0.001768 | -0.0104 | 147.7 | 5.177 | 5.177 | 
1.0 || 1.068 | 0.7527 | 0.5077 | 2.991 | 0.1958 | 4.535 | 0.01361 | -0.00108 | -0.001762 | -0.003202 | 180.9 | 25.73 | 25.73 | 
1.0 || 1.228 | 0.6758 | 0.3724 | 2.677 | 0.0398 | 5.46 | 0.03062 | -0.004755 | -0.006012 | 0.01158 | 183.8 | -2.986 | -2.986 | 
